id,happiness
8176,4.25623554
8177,2.618004233
8178,4.45777607
8179,4.262602448
8180,3.26610291
8181,3.726929784
8182,3.949492276
8183,3.707366526
8184,3.74873054
8185,3.261583507
8186,3.498387158
8187,4.064658463
8188,3.820178986
8189,3.977062225
8190,4.079811156
8191,3.874339283
8192,3.938989639
8193,3.780748248
8194,4.101584792
8195,4.494014561
8196,3.206063688
8197,3.868830264
8198,4.044870496
8199,4.108028471
8200,4.866113961
8201,3.427303672
8202,3.922087908
8203,3.841165125
8204,4.068389714
8205,4.097174704
8206,3.900358498
8207,3.891450405
8208,3.950895905
8209,3.835911572
8210,3.727790892
8211,3.586402833
8212,4.16092062
8213,4.353225708
8214,4.140615463
8215,3.589095056
8216,3.982427001
8217,3.517603934
8218,3.711372793
8219,3.762501359
8220,4.042690337
8221,4.506420076
8222,3.824318945
8223,3.091959476
8224,3.842976391
8225,4.128481925
8226,3.872771859
8227,4.409492016
8228,3.334546626
8229,4.096918762
8230,3.294120431
8231,3.928146362
8232,3.75857079
8233,3.903430104
8234,3.884916127
8235,3.699541688
8236,3.267673135
8237,3.513101935
8238,3.939195573
8239,3.453136027
8240,3.367661953
8241,3.52118814
8242,3.854737282
8243,4.375166833
8244,4.101987362
8245,3.716434181
8246,4.009569108
8247,3.874465942
8248,4.021743596
8249,4.41194576
8250,3.946581483
8251,4.412942171
8252,4.408621132
8253,3.819683552
8254,3.806265712
8255,3.64798522
8256,3.619856298
8257,3.93298167
8258,2.733717024
8259,4.313696802
8260,3.956797838
8261,4.272407234
8262,4.025293291
8263,4.072138309
8264,4.021854222
8265,4.190119028
8266,3.302437603
8267,3.670283377
8268,4.010912895
8269,3.493770182
8270,3.683323503
8271,3.064248323
8272,4.052905202
8273,3.644112289
8274,3.594442248
8275,4.227434874
8276,4.10963124
8277,3.88686794
8278,3.823313773
8279,4.297273397
8280,4.258226573
8281,4.216629565
8282,4.095900178
8283,4.02039355
8284,4.186493158
8285,3.794561148
8286,2.210278273
8287,4.423446596
8288,3.901547492
8289,4.084712088
8290,4.096456051
8291,4.139010012
8292,4.194525003
8293,3.643239677
8294,4.469685435
8295,3.520470738
8296,4.111629188
8297,3.618577361
8298,4.688200831
8299,2.836340845
8300,3.302781582
8301,3.998375475
8302,4.321334124
8303,3.879507661
8304,4.073597908
8305,3.993490815
8306,4.666257679
8307,4.237388611
8308,4.382943034
8309,3.772754252
8310,3.861011744
8311,4.189360082
8312,4.710127532
8313,4.207619786
8314,3.107097447
8315,4.118251204
8316,4.068152547
8317,3.868678749
8318,4.157977045
8319,3.349808514
8320,3.909355521
8321,4.408926189
8322,4.227255821
8323,3.820493877
8324,3.662027538
8325,4.135225713
8326,4.349023402
8327,3.811742425
8328,4.091510355
8329,2.984972775
8330,4.301039755
8331,4.311225176
8332,3.935527146
8333,3.318395972
8334,4.166588008
8335,3.610833585
8336,4.013650775
8337,3.608716428
8338,4.22774756
8339,3.820365667
8340,3.464871407
8341,3.99770391
8342,4.003841698
8343,3.098958433
8344,4.137699485
8345,3.84322989
8346,3.305315435
8347,3.116945326
8348,3.979594111
8349,4.02445817
8350,3.575276732
8351,4.076235473
8352,3.578762829
8353,3.294578791
8354,4.065302551
8355,3.542410672
8356,3.977043092
8357,3.818583608
8358,3.902856052
8359,3.651393414
8360,3.890734494
8361,4.017793357
8362,4.056302905
8363,3.540069878
8364,3.350901783
8365,3.782082617
8366,3.754791975
8367,4.163559496
8368,4.237306178
8369,3.5113644
8370,3.439623475
8371,4.110691428
8372,3.774808168
8373,2.48596999
8374,3.354903281
8375,4.339628816
8376,4.680962801
8377,4.017396152
8378,3.969601393
8379,4.292510211
8380,3.381136298
8381,4.387643576
8382,3.98863095
8383,4.39727366
8384,3.410531759
8385,3.845360518
8386,4.191731989
8387,4.046365142
8388,4.207954586
8389,3.381284833
8390,4.144765556
8391,3.75336653
8392,3.631617188
8393,4.115314662
8394,4.21753937
8395,4.133874834
8396,3.807244837
8397,3.928095341
8398,3.325337768
8399,4.147825122
8400,4.058314621
8401,4.783514917
8402,3.782573342
8403,4.54207927
8404,3.953395188
8405,4.462301373
8406,4.133768559
8407,3.909296572
8408,4.790065885
8409,4.218913019
8410,3.814212084
8411,4.093844414
8412,3.59687525
8413,3.987163424
8414,4.175926447
8415,3.400155783
8416,4.042522907
8417,4.032262266
8418,4.612105429
8419,3.796318054
8420,3.729603231
8421,4.007612288
8422,3.644563913
8423,4.232838452
8424,3.202869892
8425,4.00273627
8426,4.063140988
8427,3.794619262
8428,4.34701246
8429,3.703872561
8430,4.431030989
8431,4.088624239
8432,4.274530709
8433,3.911454439
8434,4.095984995
8435,3.911408484
8436,3.63256079
8437,4.071029365
8438,4.004697561
8439,3.239345908
8440,3.120770574
8441,4.059653342
8442,3.957052529
8443,4.061957955
8444,3.857444227
8445,3.647437811
8446,3.529525101
8447,3.539608598
8448,3.407954514
8449,3.70654434
8450,3.421230137
8451,2.948647976
8452,3.047988534
8453,4.1727736
8454,4.111949503
8455,3.680046678
8456,3.87485683
8457,3.771427631
8458,4.048565865
8459,4.305067003
8460,3.670568645
8461,3.882285595
8462,3.402693868
8463,4.103478134
8464,3.749647856
8465,3.748628199
8466,4.605134785
8467,2.872456312
8468,3.439907849
8469,4.293197989
8470,3.655398071
8471,4.045885205
8472,4.238067746
8473,4.24512893
8474,4.063699722
8475,3.761687577
8476,4.257070541
8477,4.236832976
8478,3.829145908
8479,4.110049903
8480,3.257309258
8481,4.142045617
8482,3.152582884
8483,3.519167721
8484,4.264864087
8485,3.894304276
8486,4.809034169
8487,4.125335813
8488,4.084907353
8489,4.567495048
8490,4.105954468
8491,4.427962661
8492,4.243148565
8493,4.38375479
8494,3.562011003
8495,4.121708632
8496,4.563995123
8497,2.594641536
8498,3.373281062
8499,4.239126742
8500,3.656219304
8501,4.15568614
8502,3.04778415
8503,4.165746868
8504,3.563448131
8505,2.76306814
8506,4.21222955
8507,4.024444997
8508,3.269997358
8509,4.496175289
8510,3.915675282
8511,3.882971942
8512,4.209616184
8513,3.810750306
8514,4.173750401
8515,3.557507575
8516,3.481519282
8517,3.579634905
8518,3.114643872
8519,4.398272514
8520,4.253204107
8521,3.878057301
8522,2.896275163
8523,3.609180868
8524,3.884606361
8525,3.993842959
8526,4.619915783
8527,3.534612954
8528,3.247215509
8529,3.731215775
8530,4.250541151
8531,3.864798486
8532,3.946398616
8533,3.736230373
8534,4.254875302
8535,4.07467556
8536,3.74465245
8537,3.596796155
8538,4.068202615
8539,4.09755981
8540,4.105196834
8541,4.086721182
8542,3.347445488
8543,3.430683076
8544,3.837271035
8545,3.984291732
8546,3.997035265
8547,3.870318353
8548,4.230091155
8549,3.127601564
8550,3.794531703
8551,4.114899576
8552,4.227139413
8553,4.268428624
8554,3.764282644
8555,4.471995831
8556,3.860382974
8557,3.934771597
8558,3.681143641
8559,3.867422104
8560,2.968512535
8561,3.974495709
8562,4.319666505
8563,3.483695745
8564,4.235788047
8565,4.137112975
8566,4.278467178
8567,4.253392816
8568,3.327750802
8569,2.288775504
8570,4.074753881
8571,4.111688554
8572,3.0896402
8573,1.638722152
8574,3.778980136
8575,4.090171635
8576,3.682492495
8577,3.851684809
8578,3.673713088
8579,4.003443062
8580,4.322079659
8581,4.066574037
8582,3.713444889
8583,4.499807656
8584,3.882963419
8585,3.944231451
8586,4.282108426
8587,3.757617772
8588,4.58208406
8589,4.464869678
8590,4.116909683
8591,4.215764046
8592,3.974488616
8593,4.011331022
8594,3.827463269
8595,2.938601971
8596,4.14280206
8597,3.877448916
8598,3.702582121
8599,3.810060978
8600,3.87866658
8601,3.105357766
8602,2.881455421
8603,3.597441554
8604,3.543847501
8605,3.544410884
8606,4.002042711
8607,3.905434191
8608,3.830236673
8609,4.294870138
8610,3.196628511
8611,4.419241905
8612,3.796337247
8613,3.807825327
8614,3.840049982
8615,4.355728269
8616,4.344993651
8617,3.877564192
8618,3.741464555
8619,4.401293993
8620,4.284124315
8621,2.516468018
8622,4.26560533
8623,4.770871043
8624,3.170928419
8625,2.748232663
8626,4.131254613
8627,4.194042504
8628,4.281910837
8629,4.026849568
8630,4.145250559
8631,3.768828392
8632,2.928672433
8633,3.843923748
8634,3.860095203
8635,3.118905485
8636,3.577825248
8637,3.592844903
8638,4.119959593
8639,3.209311306
8640,3.229383111
8641,4.314486444
8642,3.248629868
8643,4.063435555
8644,4.307597041
8645,3.303789318
8646,3.583986402
8647,3.462125123
8648,4.073851109
8649,4.500739813
8650,3.568566024
8651,4.064051211
8652,2.941509068
8653,4.035929382
8654,4.460746765
8655,3.38861537
8656,3.886057794
8657,4.28934443
8658,3.084169686
8659,3.398386836
8660,3.893131256
8661,4.091199398
8662,4.180901885
8663,4.557027221
8664,3.301963329
8665,3.982920289
8666,4.016005754
8667,4.337059855
8668,3.943170905
8669,3.714561403
8670,3.905994892
8671,3.542428851
8672,3.873372197
8673,2.665232539
8674,4.348203182
8675,3.299073517
8676,4.19459635
8677,3.741093457
8678,3.88748467
8679,3.83091414
8680,2.963533223
8681,3.564910531
8682,3.841233075
8683,3.919469118
8684,4.345871568
8685,3.87244761
8686,4.014693439
8687,4.118571699
8688,4.256259561
8689,4.146838784
8690,4.097241282
8691,4.075884044
8692,4.161973476
8693,3.903418541
8694,2.929534972
8695,3.998899698
8696,4.040194631
8697,3.976633668
8698,3.975395083
8699,3.806852579
8700,4.44187057
8701,4.404908836
8702,3.961201251
8703,4.152125001
8704,3.785130322
8705,3.438040614
8706,3.4767887
8707,3.972973049
8708,4.210757732
8709,3.349375904
8710,3.998412549
8711,3.616874337
8712,4.155504882
8713,4.316331148
8714,3.625896096
8715,4.636814117
8716,3.877266049
8717,4.239043176
8718,3.52027142
8719,4.133667707
8720,3.796330988
8721,3.60929656
8722,3.884877503
8723,3.375943959
8724,4.229917228
8725,2.786389172
8726,3.759402871
8727,3.964193881
8728,3.426309347
8729,4.368388951
8730,3.201545238
8731,4.014343679
8732,4.092545271
8733,4.036327839
8734,3.703578949
8735,3.82096827
8736,3.452199161
8737,4.285272479
8738,4.249611437
8739,4.136860371
8740,3.734965503
8741,3.771062851
8742,3.860168397
8743,3.925719261
8744,3.47452426
8745,3.935452104
8746,4.032789767
8747,4.156088769
8748,4.973348439
8749,4.087556899
8750,4.257607698
8751,4.192816138
8752,3.501513124
8753,4.168012261
8754,3.540460408
8755,4.131307662
8756,2.82342267
8757,4.223042667
8758,3.967959166
8759,4.276510894
8760,3.531488717
8761,3.777848721
8762,2.227842033
8763,3.744666398
8764,3.933260739
8765,3.721050799
8766,4.262793541
8767,3.789478421
8768,3.916120291
8769,3.844846368
8770,4.036011815
8771,4.307759404
8772,4.039104462
8773,4.20135802
8774,3.900428474
8775,3.887007833
8776,4.23136276
8777,4.156528831
8778,3.701400995
8779,3.53875798
8780,3.579489052
8781,3.121451199
8782,4.379941881
8783,4.524939001
8784,4.172888935
8785,4.187954843
8786,3.873340487
8787,3.276908875
8788,3.794883549
8789,3.77065295
8790,3.953749061
8791,3.097996533
8792,3.528493583
8793,3.987036705
8794,4.374334395
8795,4.237206101
8796,4.481929421
8797,3.033843875
8798,4.010330975
8799,4.241633832
8800,3.581253171
8801,3.797028899
8802,3.044579566
8803,3.85698998
8804,4.023037434
8805,3.461206734
8806,3.768922806
8807,4.157727242
8808,4.718444765
8809,3.7390576
8810,4.530646205
8811,2.543518037
8812,4.014765084
8813,4.76534611
8814,3.664287865
8815,4.598818839
8816,3.444389403
8817,3.668054342
8818,3.75538224
8819,3.738858879
8820,2.896022916
8821,4.06702739
8822,3.533872187
8823,4.29407239
8824,3.850423813
8825,3.554684997
8826,3.665753841
8827,4.011818826
8828,3.859393835
8829,3.209744513
8830,3.354613602
8831,4.673789978
8832,3.516269743
8833,4.280016303
8834,3.846107364
8835,3.83302629
8836,3.306159914
8837,3.909662008
8838,3.833776951
8839,3.729083121
8840,4.158249199
8841,4.120981395
8842,4.48131752
8843,4.17841357
8844,3.835634053
8845,4.362240732
8846,4.190860093
8847,3.035664678
8848,3.442150712
8849,3.005028844
8850,2.458923489
8851,4.153369606
8852,3.455571175
8853,4.005176127
8854,3.826364279
8855,3.236874998
8856,3.889975011
8857,3.973262966
8858,3.426485419
8859,3.294095457
8860,3.799210131
8861,3.279720068
8862,3.478338897
8863,4.140268326
8864,4.03555727
8865,4.147119164
8866,4.02760148
8867,4.038834631
8868,4.268654585
8869,3.643350422
8870,4.017304718
8871,3.710041702
8872,4.160612524
8873,3.371046722
8874,3.061432719
8875,3.765070975
8876,3.528629065
8877,4.498511314
8878,4.160728157
8879,4.179695785
8880,4.075934231
8881,4.206368148
8882,3.431355238
8883,3.185751617
8884,3.749309421
8885,3.766311944
8886,3.081770003
8887,3.584168315
8888,4.581160903
8889,3.492010653
8890,4.191122234
8891,4.090682983
8892,3.669248939
8893,4.036152005
8894,3.923281848
8895,4.817075491
8896,4.221584201
8897,4.176638901
8898,3.534205317
8899,4.552799165
8900,3.661452115
8901,4.110999525
8902,3.29801923
8903,3.83236587
8904,3.999132097
8905,3.630429864
8906,3.290331125
8907,4.108879566
8908,2.554227948
8909,4.072863698
8910,4.354034901
8911,4.310663879
8912,4.614953101
8913,4.200496972
8914,4.336075604
8915,4.263311207
8916,3.756546319
8917,3.177800477
8918,4.455976605
8919,4.333945751
8920,3.495116472
8921,3.341169298
8922,4.164234161
8923,3.913403392
8924,3.9460693
8925,3.641520798
8926,4.197785616
8927,4.220951974
8928,3.156911135
8929,4.22195375
8930,4.696484327
8931,3.493658125
8932,4.006226122
8933,3.0993101
8934,4.049299419
8935,3.807622552
8936,3.921304286
8937,3.408240616
8938,3.74408257
8939,4.013048947
8940,3.827612758
8941,3.397100091
8942,4.050437391
8943,3.544178426
8944,3.646061659
8945,4.04056561
8946,4.097067595
8947,3.650776863
8948,4.032066286
8949,3.810653985
8950,3.910178542
8951,2.898005188
8952,4.205228567
8953,3.592285573
8954,3.961053729
8955,3.465997517
8956,3.57542336
8957,4.164870918
8958,4.115631342
8959,4.262093961
8960,4.251990438
8961,3.781204164
8962,4.166398406
8963,3.841331065
8964,4.313621044
8965,4.300836325
8966,4.026931107
8967,4.194048822
8968,3.799279392
8969,4.405417919
8970,3.919259489
8971,3.891246796
8972,3.02159673
8973,3.326210976
8974,4.17563504
8975,4.045878768
8976,4.084008873
8977,4.167986333
8978,3.853678644
8979,4.354547977
8980,3.330010533
8981,4.18648839
8982,3.250681579
8983,4.121261001
8984,4.021937847
8985,3.998637438
8986,4.303645849
8987,3.637768567
8988,4.297081709
8989,4.262185574
8990,3.440612078
8991,4.275206745
8992,4.082807243
8993,3.162398517
8994,3.830974281
8995,4.169588864
8996,3.754180729
8997,3.564130306
8998,3.867720425
8999,4.069784045
9000,3.966121554
9001,4.071034849
9002,4.423050523
9003,4.048718154
9004,2.762245297
9005,4.17396605
9006,4.247946799
9007,3.582682908
9008,3.403556645
9009,3.913419008
9010,4.268792868
9011,4.300948441
9012,4.005345285
9013,3.599456549
9014,3.633789241
9015,3.524111867
9016,4.307112217
9017,4.1840325
9018,3.949334681
9019,3.915463924
9020,3.808761299
9021,4.134234905
9022,4.45989269
9023,2.919766545
9024,3.803846836
9025,3.445081651
9026,4.29534477
9027,3.613720894
9028,3.978341162
9029,3.344152153
9030,3.810403466
9031,4.132922709
9032,4.458935678
9033,3.240356863
9034,4.332831919
9035,4.047414303
9036,3.472653747
9037,4.330629706
9038,4.028976858
9039,2.602271676
9040,3.782926679
9041,3.801279724
9042,3.083055258
9043,3.886702895
9044,3.636504114
9045,3.533803463
9046,3.322346091
9047,2.255684435
9048,4.392199516
9049,4.158282876
9050,4.175143898
9051,3.871323586
9052,3.862761855
9053,3.86887306
9054,2.878102958
9055,3.813838363
9056,3.642593741
9057,4.355616987
9058,4.06118536
9059,3.857774198
9060,4.026078522
9061,3.970194697
9062,3.417559803
9063,3.837309659
9064,4.092461884
9065,3.988158226
9066,3.18261981
9067,3.717150867
9068,3.860671878
9069,3.627750635
9070,4.167442799
9071,3.517265737
9072,4.075073421
9073,4.291840255
9074,3.059746325
9075,2.668996394
9076,3.601659417
9077,4.285039127
9078,3.546263516
9079,4.169484556
9080,3.684797227
9081,4.197848976
9082,3.541260421
9083,4.007001638
9084,4.175377607
9085,4.260195434
9086,3.847421229
9087,4.570832372
9088,3.424215078
9089,4.315392315
9090,3.681443036
9091,3.147305369
9092,3.906385779
9093,3.86522913
9094,3.839879453
9095,4.179693758
9096,4.063386858
9097,3.427944124
9098,3.567049265
9099,3.435045481
9100,4.271894455
9101,4.282703817
9102,4.226976156
9103,4.08348608
9104,3.627522886
9105,3.650869906
9106,3.634390473
9107,4.07145828
9108,4.384183407
9109,4.339348733
9110,3.779196799
9111,4.354523122
9112,3.973105133
9113,4.069397151
9114,3.823163569
9115,3.64877373
9116,4.116374493
9117,4.273191392
9118,4.307238519
9119,4.126829982
9120,4.159410357
9121,3.742103159
9122,4.008047462
9123,3.643916309
9124,3.731060803
9125,3.758931696
9126,3.407984912
9127,4.249351978
9128,3.968261361
9129,3.422114551
9130,2.680471539
9131,4.325264513
9132,3.814192355
9133,3.794980943
9134,4.063956738
9135,4.023331821
9136,4.224911213
9137,3.679419816
9138,3.80763936
9139,3.23282516
9140,5.014825463
9141,3.773786068
9142,4.322443724
9143,3.051200807
9144,3.9582178
9145,4.154967308
9146,4.050559521
9147,2.480580091
9148,3.411810517
9149,4.25319922
9150,4.028256118
9151,4.366393209
9152,4.120754957
9153,4.570537627
9154,4.109671235
9155,4.071771502
9156,4.231883764
9157,3.885426879
9158,3.534919798
9159,3.753348708
9160,2.466893256
9161,3.196798742
9162,3.923817277
9163,4.335174024
9164,4.03204602
9165,4.111500144
9166,3.988566339
9167,3.744866312
9168,4.084006667
9169,4.006855428
9170,3.972954392
9171,3.151057899
9172,4.263966084
9173,4.231172562
9174,3.851800561
9175,4.485273838
9176,3.666503906
9177,4.272467554
9178,3.385333121
9179,3.795062184
9180,3.782423437
9181,4.146799266
9182,2.06617099
9183,4.258383453
9184,3.526104033
9185,3.168830216
9186,3.915180147
9187,3.926956654
9188,3.483089685
9189,4.195688963
9190,1.945474863
9191,4.150565565
9192,3.976637423
9193,4.406246245
9194,4.027465761
9195,4.009574533
9196,3.755079269
9197,4.112155974
9198,3.932601988
9199,4.665828943
9200,3.737548828
9201,3.57942766
9202,3.70536381
9203,3.843590677
9204,4.024854481
9205,4.11594528
9206,4.286198378
9207,3.560953319
9208,4.083352149
9209,3.792271316
9210,4.607134223
9211,3.175441086
9212,3.888439178
9213,3.904495597
9214,4.243961871
9215,4.209646821
9216,4.216987908
9217,3.666615546
9218,3.945378482
9219,4.268167615
9220,3.854745567
9221,4.072737515
9222,3.275143206
9223,3.88648057
9224,3.251052678
9225,3.643360257
9226,3.905437648
9227,2.120892406
9228,3.478128791
9229,3.446227133
9230,4.166883707
9231,3.72993207
9232,3.961718321
9233,4.407534897
9234,4.235612512
9235,2.533037007
9236,4.119855404
9237,4.000750959
9238,3.688866198
9239,3.693638802
9240,4.021905482
9241,4.581231117
9242,3.978882194
9243,4.484637439
9244,3.583328068
9245,3.562019825
9246,4.261980534
9247,3.985041678
9248,4.501054347
9249,4.103668034
9250,4.201331675
9251,3.123277783
9252,4.720559835
9253,3.406956017
9254,3.808694363
9255,4.275961876
9256,3.937699139
9257,4.105626464
9258,3.809148073
9259,4.068105161
9260,3.909715891
9261,4.098647237
9262,3.715905607
9263,3.21021682
9264,3.679473102
9265,4.343622148
9266,3.761869252
9267,3.655131519
9268,4.274471939
9269,3.87349683
9270,4.62987417
9271,4.649645388
9272,4.261818945
9273,3.57754159
9274,2.617103815
9275,4.383722186
9276,4.200443745
9277,3.854093254
9278,3.375007093
9279,4.22053957
9280,3.253114522
9281,4.227160394
9282,4.106089532
9283,3.629939437
9284,4.39337492
9285,3.770975411
9286,3.805168927
9287,4.342254758
9288,2.474847883
9289,3.778605163
9290,3.576499164
9291,4.344367087
9292,3.411096156
9293,3.659889877
9294,3.919756651
9295,2.595820338
9296,4.492070377
9297,4.005532265
9298,3.412218213
9299,3.132643759
9300,3.818413198
9301,4.26143074
9302,4.177115381
9303,4.509417951
9304,2.936633408
9305,4.128016055
9306,3.971039057
9307,3.883341074
9308,4.212648571
9309,4.008546352
9310,2.923114181
9311,4.456809819
9312,2.765917063
9313,4.492512822
9314,3.720198452
9315,3.396424055
9316,4.162789404
9317,3.920957148
9318,3.536100745
9319,4.123912334
9320,3.60813576
9321,4.159597039
9322,3.923882008
9323,3.800343752
9324,3.346793354
9325,3.361430049
9326,3.602389872
9327,4.522037089
9328,2.980227172
9329,3.771556973
9330,3.611655712
9331,3.749806762
9332,4.447282851
9333,4.047438264
9334,3.726378798
9335,3.788732052
9336,3.761926234
9337,4.134615421
9338,4.241722107
9339,4.050345778
9340,3.841144681
9341,2.876136124
9342,3.890298605
9343,3.501985729
9344,3.813934922
9345,3.393597841
9346,3.695417464
9347,3.491261363
9348,3.499826372
9349,3.753173888
9350,3.52294153
9351,4.032256186
9352,4.018891752
9353,3.221617937
9354,3.954599738
9355,4.320975602
9356,3.809844434
9357,4.343543351
9358,3.981329143
9359,3.383317292
9360,2.454993337
9361,3.91604358
9362,4.140647113
9363,3.950116217
9364,3.379199684
9365,3.318063736
9366,4.286972761
9367,4.137314379
9368,4.877873123
9369,4.084139585
9370,4.394735277
9371,3.887739599
9372,4.123261988
9373,3.93366009
9374,3.4474684
9375,3.958625436
9376,3.577096462
9377,3.946083665
9378,3.875138581
9379,4.443673253
9380,3.820187271
9381,4.094987631
9382,4.308250844
9383,3.389161348
9384,4.050633967
9385,3.90752697
9386,4.481009722
9387,4.245319843
9388,4.264950454
9389,4.27621901
9390,4.004245162
9391,2.909983754
9392,3.659928799
9393,4.266968429
9394,4.317467868
9395,3.618796825
9396,3.788862228
9397,4.253722787
9398,3.643608272
9399,3.27041471
9400,3.885953069
9401,3.929588199
9402,3.758685827
9403,4.412236512
9404,3.649459302
9405,4.202118814
9406,3.900653362
9407,2.963689029
9408,4.307194591
9409,4.076081932
9410,3.999274611
9411,4.178601027
9412,2.944584131
9413,4.153559089
9414,4.027493477
9415,3.704233229
9416,3.429894626
9417,3.751231194
9418,4.259567618
9419,3.266312778
9420,4.093872786
9421,4.379560709
9422,3.91798979
9423,3.45526433
9424,3.037267208
9425,3.743603051
9426,3.606168747
9427,3.965468526
9428,3.945613146
9429,3.153890312
9430,3.050642788
9431,3.443234622
9432,3.735647261
9433,3.822689354
9434,3.369159818
9435,3.421633184
9436,3.7872895
9437,3.645558298
9438,3.716865003
9439,3.991001546
9440,3.259147882
9441,4.030201375
9442,3.49436754
9443,4.181482017
9444,4.081343055
9445,4.197459161
9446,4.54851073
9447,3.685542405
9448,4.037728786
9449,4.235336304
9450,3.02195406
9451,4.277593315
9452,4.456983566
9453,4.006648958
9454,3.928289413
9455,3.701123714
9456,3.822883785
9457,4.542390406
9458,3.896785617
9459,3.799097598
9460,4.053879678
9461,3.13435632
9462,3.974646151
9463,3.845881045
9464,3.555380046
9465,4.123519063
9466,3.418177783
9467,4.074843109
9468,4.058587313
9469,3.907049537
9470,3.910784602
9471,3.372395217
9472,3.993686676
9473,3.413408637
9474,4.263471544
9475,3.615447044
9476,4.55057466
9477,4.674676776
9478,2.957145095
9479,4.04038775
9480,4.28315109
9481,2.400098711
9482,4.23434639
9483,3.998764277
9484,4.57875514
9485,3.783070028
9486,4.137475073
9487,3.034163833
9488,4.275048256
9489,3.950780869
9490,4.197229922
9491,3.964363456
9492,3.972155929
9493,3.829776466
9494,2.967985511
9495,4.478202701
9496,3.476771712
9497,3.86325562
9498,4.200709641
9499,2.656250417
9500,3.741628766
9501,3.847876847
9502,4.285145164
9503,3.878688395
9504,3.877690494
9505,4.371403694
9506,3.72900629
9507,3.689428508
9508,3.580102086
9509,3.472860813
9510,4.021682978
9511,3.92042917
9512,4.031858623
9513,3.771530032
9514,3.835201502
9515,3.955205321
9516,4.315844655
9517,2.855658174
9518,3.828763425
9519,3.88122499
9520,4.066397429
9521,4.004754364
9522,3.744232118
9523,3.629556417
9524,3.943414271
9525,2.796942174
9526,3.748586714
9527,3.459131062
9528,3.195133448
9529,3.796625078
9530,4.149452388
9531,4.410368204
9532,2.784633756
9533,3.280349851
9534,2.888804853
9535,2.952831626
9536,4.203466058
9537,3.719747961
9538,4.186928093
9539,3.637697041
9540,2.878892839
9541,3.351881802
9542,4.32008481
9543,3.593077779
9544,3.087261498
9545,4.148459017
9546,3.973763883
9547,3.558774471
9548,4.084796488
9549,3.026865721
9550,4.336850107
9551,3.543413758
9552,3.921348751
9553,4.397681296
9554,3.740007222
